what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1478563519254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1478563525169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1478563526514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478563532412
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1478563533838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478563534583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478563535854
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478563538078
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1478563541361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478563542119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478563543013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478563556427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478563568730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478563572498
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1478563579907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478563580645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478563583339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478563590420
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1478563591323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478563592294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478563594581
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1478563619634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1478563638942
